1472.1304347826087;20163.019239193098
1474.5238095238096;4885.838635377608
1466.0434782608695;1864.7926495985012
1460.9333333333334;8505.222003384188
29252.04761904762;25082.842240296523
18518.5;13774.77140416504
117207.73684210527;100431.50380270698
1487.551724137931;11420.636111345959
1479.0;7339.910490425253
1475.909090909091;12762.539990865756
1460.5;4354.475538093644
29525.61111111111;34756.67406879798
1480.361111111111;6705.9502709305525
21189.21875;22419.29354356016
16865.666666666668;17400.7993315332
33539.85;38883.36983026492
1473.4166666666667;20762.179078428344
48940.5;44627.660752082054
1480.7083333333333;24817.22747565725
24236.095238095237;37009.38275790684
73967.66666666667;65875.93531138409
13643.238095238095;26716.34179330123
1482.5666666666666;8931.4975351619
94384.91666666667;83200.13687674468
1482.6896551724137;4704.161385930944
1472.1515151515152;677.1827297512937
1459.65625;29419.945327654073
65840.89655172414;67057.3655477832
1455.5;3919.653149078593
51530.379310344826;60880.952730376834
40250.09375;42641.52550112804
8338.285714285714;14681.921300663169
60094.833333333336;34133.708600113954
1459.75;2896.114684118116
1478.4827586206898;12686.864050075164
74743.34782608696;72178.8435963502
59361.208333333336;53024.12555617313
17001.09375;15083.918624761835
74196.67741935483;62481.78441923833
51651.28;65152.83517833225
72334.70967741935;75351.90212655341
6570.416666666667;26755.86159754474
1479.3333333333333;3007.507252851108
17225.0;19993.845187183026
1469.3333333333333;59.05132681806572
40777.851851851854;38517.67485944326
1466.857142857143;1299.7362372825155
24119.272727272728;28185.764686666436
1479.3125;3480.1763764095977
1479.9444444444443;9379.316514199345
86073.23809523809;71304.98970707657
1465.060606060606;4369.088600936313
1472.1818181818182;1685.7591011122022
1476.5833333333333;13388.287241840007
22784.55172413793;26699.439654051486
1478.8260869565217;4089.8659292881857
69626.82142857143;59095.13364733481
70051.57142857143;71056.65867547147
37864.041666666664;41485.83560656068
1461.1153846153845;3152.280449731941
1477.8095238095239;2574.241585896132
1476.2272727272727;324.317911016773
1466.625;1363.7354924292104
96844.23809523809;99089.47107432492
1491.1739130434783;10844.72965635926
29209.5;34658.35774949563
1473.6;3471.322831302972
67465.63636363637;50771.503285358885
1478.4;4104.011011454073
1471.2857142857142;1943.1518937371438
54348.5;34670.65583601025
55165.791666666664;56177.06591225135
1460.6129032258063;22806.04480414601
1468.967741935484;418.0120420700987
80375.6;81900.74569696988
23631.548387096773;38283.40160589351
40412.16129032258;44621.29055676824
56642.125;35429.3324502307
15362.2;9112.854652907394
80855.0;84179.40330359447
94112.75;106432.64955493266
1476.0454545454545;494.657812905054
25844.5;30328.58007650887
1468.8666666666666;574.9689757440647
28318.68;12713.989466118277
49860.13043478261;38791.50681090257
55583.68965517241;37571.14032124019
26708.923076923078;35989.94485100054
56882.260869565216;48776.469766429975
22471.814814814814;22761.01721980999
27965.4;24736.168511328317
50866.82142857143;53715.61734676183
1475.1153846153845;3869.959939065957
95647.95238095238;76395.87654566212
116280.88888888889;107816.89660157467
1464.7;7059.505796778965
41600.6;42390.938706573404
96124.70967741935;88775.99129817687
21118.125;17909.52907669168
23987.483870967742;21926.816968767074
25126.916666666668;40257.76882300237
1474.923076923077;4970.892087304241
12760.615384615385;33497.89405750831
1487.5;2266.275713262892
1477.3225806451612;1491.3050910274142
101061.9;93898.67745790005
50311.58620689655;43015.910332528176
29457.625;15551.824090506954
1459.9;4751.866016204514
72303.72727272728;61052.36724609497
21468.866666666665;26331.005770883858
1472.0;5553.784325533261
20843.76923076923;19648.2826175508
1471.388888888889;2943.4684816400495
35095.72222222222;51389.03968902764
1463.44;3199.0734628620157
1464.423076923077;4816.525432712355
14147.756756756757;19722.6186589071
61080.95;43928.94204540815
1478.0689655172414;14447.46069054037
47966.92105263158;68917.58504591946
1470.0;15383.512998680068
5351.823529411765;26378.948531221693
1466.1538461538462;1780.984515621385
1464.9259259259259;528.4926544867558
1472.68;17071.194677375264
1469.4583333333333;411.73002609429204
1478.0;22457.362832647803
48964.06451612903;60564.26389917035
24984.21052631579;40132.311606086856
45140.71428571428;60641.52394916959
25891.037037037036;29329.62687231663
1467.3;121.38657897966186
1473.4516129032259;19502.41404407182
63012.38461538462;72131.11132753486
1471.125;4782.366207304451
32460.565217391304;30032.426645366962
1456.9032258064517;5159.115415652126
15499.222222222223;22540.04188494358
1468.7142857142858;4944.216133088776
1477.8235294117646;2783.3976665263835
1469.5714285714287;2715.1880214860957
23794.73076923077;31090.231440110627
1475.904761904762;5509.8761520804965
31337.727272727272;34122.59471042543
98600.6;79086.76567670889
34520.642857142855;44988.483546359654
80824.92857142857;90474.23868729887
103686.31578947368;102340.3547628817
56284.458333333336;75171.51043894832
1484.5384615384614;9468.883113244554
